"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FHL1",482899188.688809,-0.694344541275816,0.213534103078534,-3.25167985471833,0.00114725165108321,0.0134047298179197
"NME2",53782538.772732,0.863217093091618,0.266043093584154,3.24465138884941,0.00117594490633883,0.013684584676185
"VAPB",33583226.2620374,-0.409170728734796,0.12666338133972,-3.23037901252116,0.001236262148661,0.0143287251447214
"TMEM143",8055348.12542196,-0.907547063939169,0.281295755204991,-3.22630913245671,0.00125397837983442,0.0144647059246039
"CLIC1",26647343.8883621,0.676984411067125,0.209892364370396,3.22538846564449,0.00125801842934012,0.0144647059246039
"UBQLN2",3217207.78514435,0.908973680979012,0.284600813666425,3.19385482166753,0.00140386697944201,0.0160776194550383
"PGM5",66519772.003498,-0.289050755709457,0.0905764705500698,-3.19123447793953,0.00141666257978652,0.0161600324318731
"HEL-S-134P",12849232.2555102,-0.981830914042482,0.30878275858281,-3.17968178841557,0.00147436858836684,0.0167520777402626
"ADSSL1",7244584.08663655,-1.07236537526124,0.337962378079788,-3.17303180713231,0.001508559964785,0.0170733492485079
"LAMB2",52815417.9374031,-0.443208407744775,0.139865709806028,-3.1688139170025,0.00153062357762085,0.0172553892383351
"HSPA4",8269796.7539829,0.70856749924454,0.224612736391264,3.1546185253282,0.00160708085436376,0.0180468301388864
"ATP5L",1012228126.37332,-0.391755944960846,0.124596583631395,-3.14419491725239,0.00166544467540626,0.0186297416016375
"BDH1",41322952.529484,-0.573087849946193,0.18260349044606,-3.13842768583595,0.00169856840762414,0.0189269051135261
"UQCRC2",577225724.969149,-0.373155366323877,0.11927294216386,-3.12858356265939,0.00175651057687423,0.0194972674033039
"LAMA2",24541366.8472263,-0.591451862451182,0.189511769954721,-3.12092416525102,0.00180284454326988,0.019934901731329
"EHD4",37338592.7645619,-0.51486028838464,0.165440291454391,-3.11206105754823,0.00185786069469026,0.020464831927008
"TXNDC5",2582059.91133472,1.32275275374922,0.425239647958613,3.11060542002413,0.0018670423857307,0.0204877730996913
"LDHA",55901005.1604096,0.80469006428629,0.259982460296363,3.09517058715806,0.00196699731892222,0.0215028570545816
"hCG_40889",24184783.3765835,0.954374869508063,0.311744886599166,3.06139702857476,0.00220306753989683,0.0239926525288386
"RAB10",9655083.77881279,-0.459853992900704,0.150430603022203,-3.05691783228996,0.00223625567551765,0.0242625333817441
"AIFM1",155804735.015113,-0.395283455234214,0.129483757554316,-3.05276478455917,0.00226743591867388,0.0245086893681379
"OGDH",141429770.173089,-0.299023610363371,0.098176533646368,-3.04577478199071,0.00232081605179538,0.0249042518557084
"ATP5J",820934023.280741,-0.316002067921767,0.10375305620561,-3.0457133454993,0.00232129028038308,0.0249042518557084
"TLN1",21896499.3522607,0.307587708537669,0.102587138770105,2.99830672953035,0.00271484287729535,0.0290186538662014
"CNDP2",8938861.35137639,0.733470709757769,0.245815265106386,2.98382897189208,0.00284665840103522,0.0303153363298437
"VAPA",41616895.8437907,-0.454769912792914,0.152575875455672,-2.98061480187961,0.00287670389793783,0.0305226744465021
"EEA1",495094.37263005,1.39092030833125,0.468704888150222,2.96758225377297,0.00300151961028638,0.0317303501658846
"LASP1",15258896.5000022,0.887933187392781,0.300248103732817,2.95733154132734,0.00310314259597986,0.0326849252992624
"TGFBI",21329453.0405518,1.08633364475119,0.370350466981099,2.93325847164824,0.00335424520807513,0.0352012788018358
"APOA4",17959192.1326981,1.17975789115955,0.40391356035894,2.92081773662451,0.00349114002439348,0.0365051815594187
"SPR",12226564.1593162,0.865043453941336,0.296494460663497,2.91757037215986,0.00352770036273996,0.0367543077504243
"TUBB",48637009.7937136,-0.405173079161762,0.139863261474605,-2.89692285801106,0.00376842405848904,0.0391211217007171
"TMEM205",25046007.482436,-0.714659562993783,0.247410703191752,-2.88855556277166,0.0038701564784659,0.0400332315299376
"ECHDC2",5269802.64707459,-1.36928301491366,0.475708574588584,-2.878407260365,0.00399688779519359,0.0410721809202236
"ARPC1B",3152097.96036617,1.05441476858318,0.366340623314848,2.87823599534844,0.00399905850262745,0.0410721809202236
"HMGB1",78530846.4712816,0.62032066978249,0.217844237484208,2.84754224828856,0.00440582457902129,0.0450893962236009
"NLRX1",1734648.88857962,-1.12808888379866,0.397032801647041,-2.84129895343387,0.00449301715851517,0.0458192491854232
"SDHA",204602266.258967,-0.336527468323664,0.118726257394527,-2.83448224267176,0.00459000087784291,0.0466434596248403
"hCG_1991735",2166626.0110048,0.99935084792357,0.354454039090407,2.81940883079817,0.00481121961416324,0.0487199291455268
"GC",71404635.6207308,1.39410764082827,0.496377013909483,2.80856607329221,0.00497626697575913,0.0502150576644785
"TCEB2",12225563.3915203,0.55148238200688,0.196525531531731,2.80616150842385,0.00501355561925211,0.0504150575510857
"AGRN",1964333.50746011,0.68932225833009,0.246099047100792,2.8009952352549,0.00509452712268941,0.0510514072086168
"SNTA1",11606061.0611079,-0.756888913763274,0.271148170723497,-2.79142179622193,0.00524770371137517,0.0524044045364316
"SLC27A6",4669447.32999144,-3.03823001397568,1.09151184969789,-2.78350621188088,0.00537748327297447,0.0535152300889804
"SDHB",211371676.458013,-0.425962669273237,0.153152675575974,-2.7812943369829,0.0054142623889365,0.0536960867851228
"SLC25A24",5184297.11649829,-0.571669105120344,0.206040795400371,-2.77454328405933,0.00552792775021686,0.0546356146819379
"SPP2",5522844.02735795,6.5270422091927,2.35602362646804,2.77036364825318,0.00559937388437713,0.0551528772365611
"HSPA2",11512236.121453,1.01114140695491,0.366493195268573,2.75896365883116,0.00579849828705289,0.056919952572907
"TUBB2B",27818668.9600613,-0.650322614316668,0.23697054607482,-2.7443183344454,0.0060636705587941,0.0593211973989144
"HEL-S-62p",59844604.2711296,0.536475297067011,0.195757129306704,2.74051473357317,0.00613430316273874,0.0598094558367027
"ATP5F1",623603588.035749,-0.289934696995679,0.106887459475008,-2.71252304451552,0.00667731383756675,0.064884605169083
"DYSF",6748917.59853172,-0.543366137473747,0.200593647938164,-2.70879034834268,0.0067528996466895,0.0653988871823688
"DSG2",27321075.6660792,-1.9257277336772,0.71150281773018,-2.70656374885571,0.00679835284838107,0.0656188840148086
"DNM2",2820141.88629981,0.419098364294255,0.155754971988122,2.69075432356802,0.00712906731228882,0.0685816275442185
"AARS2",223517.067965864,7.75089978939483,2.88537808390367,2.68626833780776,0.00722550343253751,0.0692784149711071
"EIF4G1",669163.982121143,1.19035834487472,0.444874440900358,2.6757175405843,0.00745694616797591,0.0712607504661539
"SRPX",2632641.13743439,6.31365375218844,2.37102704711572,2.66283497688008,0.00774854038085583,0.073802929172112
"CCT7",14919582.14807,-0.422067908341495,0.159051192313198,-2.65366076294714,0.00796238315539462,0.0755902558765423
"LTBP2",2600792.31943997,3.4706958086039,1.30964505745745,2.65010415519905,0.00804669598373463,0.0761402118329775
"EIF4A1",10231280.0988952,0.447987157929745,0.171770403524026,2.60805790019049,0.0091057550697147,0.0856620685735218
"SCCPDH",15235700.8218159,-0.787391508347352,0.302059380298721,-2.60674410299281,0.00914076444602884,0.0856620685735218
"XRCC5",3376254.20430989,0.653595080016034,0.250736935248484,2.60669645406774,0.00914203642433982,0.0856620685735218
"MYL5",346901520.963678,-1.39623037331835,0.535918347075309,-2.60530429857097,0.00917926954391816,0.0857325951577599
"BCAM",23182005.299388,-0.480094370519612,0.184737001931315,-2.59879918749635,0.00935504821472821,0.0870924811216311
"PDHA1",295403799.707354,-0.227968494406858,0.0878683446491346,-2.59443256063551,0.00947471993330797,0.0879229637541055
"COL6A2",130590333.027805,0.495659577249354,0.191383140815197,2.58988108951547,0.00960090894350582,0.0888084077274288
"HEL-S-43",32048110.3989777,0.594478327259182,0.230402815474283,2.58016954365532,0.00987518189537141,0.0910535940895907
"COL6A3",168642198.340098,0.47565425417399,0.184733009210685,2.57482004004771,0.0100292253487601,0.0921794406258648
"BST2",6582303.35058413,-0.770124017072166,0.302644041169444,-2.54465283405659,0.0109386431084984,0.100218806384528
"DSP",41924446.7735231,-0.396022125893563,0.155840011856062,-2.54120954674555,0.0110469689500143,0.10089098857513
"SLC25A12",100637615.103328,-0.249973757050101,0.0985922359604992,-2.535430448603,0.0112309228044974,0.102247454933058
"ITGA7",4831546.32926865,-0.575243542819167,0.227467586713489,-2.52890335335437,0.0114419529384865,0.103841120064378
"PYGM",14739871.9706206,-0.894079647322457,0.358416766352496,-2.49452517643426,0.012612577870899,0.114106268763054
"ILVBL",5280361.67024368,-0.631932251467228,0.253745046243286,-2.4904220232987,0.0127591490237283,0.11507157525775
"HEL-S-30",16155296.0610158,0.767769494257365,0.308523470922493,2.48852864244563,0.0128272904285287,0.1153257326378
"TRDN",4977995.16429009,-2.2063504713268,0.887774557852492,-2.48525985770973,0.012945689751522,0.116028759698424
"NID2",28165933.0731827,-0.379927473731089,0.153515514117123,-2.47484741796994,0.0133293108684699,0.119097186273697
"NFS1",5704343.57087416,0.584868057843709,0.237873175187649,2.45873902083464,0.013942593079386,0.12419235687379
"APOB",1401483.64459599,1.44679791588021,0.588916903454506,2.45670977924643,0.014021591060708,0.124511728619087
"PRPH",1149809.09247887,-4.07772303793642,1.66104555920229,-2.45491342205853,0.0140918522886369,0.124751796641123
"DAG1",11984350.3097949,-0.4162964617762,0.170355653884916,-2.44369031659748,0.01453789957952,0.128055445751613
"MCCC1",14945605.4856462,-0.632632572567519,0.259033052960008,-2.44228512669844,0.0145946147813192,0.128055445751613
"HSPA6",49732125.5831012,-0.23085427860757,0.0945620260233308,-2.44130004734261,0.0146344900193778,0.128055445751613
"LAMTOR1",6585460.65999835,-0.522154593149373,0.213996369355482,-2.4400161307503,0.0146866061003421,0.128055445751613
"DKFZp779D0968",93671920.7524529,-0.424915298171535,0.174144953829236,-2.4400092499275,0.014686885843307,0.128055445751613
"GSN",223265373.281092,-0.238076431154312,0.0989096695010483,-2.40700866108737,0.0160837884178026,0.139812690884874
"FASN",3574278.186666,-2.18681477022061,0.910089736091251,-2.40285620582073,0.01626758270876,0.140985716809253
"PURA",21888242.1715351,0.368991853133873,0.153740733473897,2.40009166598988,0.0163909666672065,0.141629729944784
"FLNA",62188967.7776925,0.746275362300266,0.312522453681043,2.38790958380836,0.0169445099148186,0.145975688400497
"ARCN1",2434634.68618675,0.710586365355092,0.29837516166724,2.38151983356968,0.01724136228943,0.148002009676768
"PSMD3",6183886.42590271,0.746512693952107,0.313575611994345,2.38064653435348,0.017282285953247,0.148002009676768
"ACSL1",57103679.3671144,-0.513031584404685,0.216086508652073,-2.37419535169005,0.0175872428046994,0.149755195884699
"RPS28",32871466.2892112,-0.375827126987694,0.158301592170678,-2.37412095377084,0.0175907870425893,0.149755195884699
"MYL12A",78246990.4607743,0.515842638025035,0.217394054847087,2.37284611296236,0.0176516164601395,0.149831073835184
"LYZ",14441167.0976102,1.17172898432954,0.49551106912174,2.36468780890475,0.0180452752693058,0.152475547177782
"SPTBN1",27155885.4389181,-0.291118418373169,0.123135878864099,-2.36420465796542,0.0180688278360365,0.152475547177782
"SGCE",3335559.1456667,-1.0637632810651,0.451764776546699,-2.35468397779156,0.0185384642102042,0.155982529768657
"FLII",702639.89864541,0.879493136562304,0.373912447974107,2.35213655316233,0.0186659210905707,0.156598396126125
"HEL-75",12514800.7705091,0.4604694557395,0.196026782026002,2.34901298169768,0.0188232505296004,0.157460582691092
"HIBCH",8538588.10148816,0.702286526874491,0.299412755846296,2.34554645105037,0.018999211010814,0.158473187795402
"FAM210A",5688947.587871,0.840329867444902,0.359506517145407,2.3374537800243,0.0194156015447708,0.161479614000601
"NDUFB4",367649250.862083,-0.412687664772534,0.176833559795049,-2.3337632588002,0.0196081216474582,0.162612181248748
"NCEH1",4261404.25278808,-0.882414818371502,0.381058670409877,-2.31569279718095,0.0205750479675184,0.170142087204178
"GNPDA1",3244465.8946345,0.906031973114317,0.391497966742527,2.31426993262057,0.0206529200155417,0.170298077613867
"MYH9",38288634.4128255,0.31630793517272,0.136896476635762,2.31056301042952,0.020857004363893,0.171490924769787
"GCDH",12580243.4841699,0.475036470201666,0.206266929903389,2.30301808643859,0.021277825495089,0.174019862640763
"CYB5R3",148120891.182829,-0.200325790576835,0.0869889609371731,-2.30288749766212,0.0212851737741473,0.174019862640763
"SEC23A",2306681.76957668,0.718614214389027,0.3122994770472,2.30104200360354,0.0213892569871163,0.174376823911914
"ALDH1L1",38325.8935883805,-6.63457374429219,2.88540329598499,-2.29935751218006,0.0214846465017552,0.174661098039621
"HNRNPU",10074600.6655419,0.490091083588333,0.213610712956373,2.29431884199754,0.0217721910612627,0.176501526412371
"DLAT",162098797.677918,-0.261759992361115,0.11434027287641,-2.28930704620629,0.0220615185957523,0.17827125209339
"ARPC2",4262064.882939,0.727120873670839,0.317788247071874,2.28806722832134,0.0221336063577587,0.17827125209339
"hCG_40688",4632842.3937207,-0.652802387222027,0.285397673632171,-2.28734305684418,0.0221758071730863,0.17827125209339
"NDUFS8",85690729.0835898,-0.458206021365586,0.20064658956483,-2.28364719459903,0.022392273765288,0.179511394685059
"MURC",28572527.6961568,-0.6101175337426,0.267979512580727,-2.27673200785753,0.0228022339131174,0.182291543139215
"NDUFB7",140385648.602425,-0.263097165568789,0.115899055369697,-2.27005444289046,0.0232042799844212,0.184993237665855
"TRAP1",8963820.1589473,0.391761801404467,0.172973923511235,2.26486046828337,0.0235212433335627,0.186785669801011
"MRPS17",25650017.8096761,-0.462011542382322,0.204045892364719,-2.26425309045921,0.0235585529478752,0.186785669801011
"AZGP1",10068807.3347729,0.907755149006323,0.4010947417195,2.26319384072392,0.0236237427479056,0.186789374165632
"VIM",938718598.082677,0.266888816962562,0.118028530685346,2.26122290443541,0.0237454574666485,0.187238771171442
"UQCRFS1",350906053.814985,-0.430032274688489,0.190940204029179,-2.25218296416386,0.0243107121306874,0.191173610924152
"LPP",12499769.5610416,0.419581482605885,0.186429424180209,2.2506183476719,0.0244097203257907,0.191430578424544
"CALR",61511662.6953855,-0.264188325779591,0.11879414452764,-2.22391706956669,0.0261540243897881,0.204554239536391
"LMNA",230701366.043311,0.227452956311986,0.102912525071125,2.21015815280783,0.0270941881089734,0.211334667249993
"PDHB",348264158.327018,-0.235637802089842,0.107479531912916,-2.19239698848675,0.0283508538997572,0.220432433628533
"PPP5C",5644055.63830337,0.590268968718921,0.269340813560491,2.19153183996139,0.0284133282431789,0.220432433628533
"CAND1",1764852.35012917,0.863006745617467,0.395322665272724,2.1830439320298,0.0290325749140135,0.224632737806549
"PRKACA",26826254.3295446,-0.724691804659973,0.33280876034412,-2.17750219047915,0.0294431185526755,0.227200107334282
"ATP5J2-PTCD1",73638376.3218692,-0.335664253017213,0.155946341934125,-2.15243428511459,0.0313631658200105,0.240721947295122
"COL6A1",133624358.444302,0.515826585889862,0.239768419642327,2.15135332108933,0.0314483225884315,0.240721947295122
"HEL55",230077616.653922,-0.480867478663053,0.223552931609222,-2.15102291525135,0.0314743910239389,0.240721947295122
"CFHR1",12821640.9261546,2.31234565374949,1.07539218235068,2.15023476244265,0.0315366497392574,0.240721947295122
"MTPN",80338307.9311583,0.663784923237259,0.308841087777729,2.14927660051172,0.0316124802580912,0.240721947295122
"PSMC5",6287719.31049431,0.499175852125743,0.232702119894204,2.14512808199895,0.0319426077285079,0.242561849739189
"hCG_27198",1279536.73292365,-0.675423810091806,0.315010160183298,-2.14413341366129,0.0320221984582921,0.242561849739189
"ABLIM1",19719774.2755556,-0.416243599004819,0.194306101135487,-2.1422055024128,0.0321769489334526,0.243096006863728
"NARS",5225378.28383885,0.693106356712683,0.324173916785827,2.13806947697954,0.0325111047922518,0.244887601577233
"CTSB",20951129.531214,0.512414340040703,0.239762512767581,2.13717454878954,0.0325837972992577,0.244887601577233
"NTN1",3926194.92878876,3.19887800086513,1.49755758922096,2.13606343014108,0.0326742440290128,0.244929527968133
"LMNB1",954322.117423976,1.16186902562927,0.544256978375383,2.13478020823447,0.0327789676844227,0.245077981184569
"MINOS1",186800464.976753,-0.267918017041116,0.126462309876796,-2.11856020423896,0.034127651917012,0.254502334450895
"TUFM",201784266.907913,-0.311210800517981,0.14697508293415,-2.11743918972588,0.0342225911316803,0.254552572180488
"SLC25A11",324051080.67704,-0.201579669215724,0.0954516415709081,-2.11185125680606,0.0346992092930466,0.256995783643418
"FTL",7720377.17319957,3.10493244391996,1.47096745826163,2.11080974394181,0.0347886682711514,0.256995783643418
"ACOT9",26263229.1664875,0.286815156678148,0.135915283188399,2.11024948740003,0.0348368719745632,0.256995783643418
"PRKAR2A",19534476.4947601,-0.327579586251287,0.155292748648727,-2.10943259812004,0.0349072582079763,0.256995783643418
"TMEM256",17828494.176583,-0.345097258767047,0.164096658016803,-2.10301210845933,0.0354647110511446,0.259821671233044
"LAMA4",4705719.00424976,-0.647554441292132,0.307928384725588,-2.10293845391747,0.0354711498495562,0.259821671233044
"C21orf33",109885770.011797,-0.425647354567516,0.202684898370003,-2.10004473934951,0.0357249057155618,0.261017918721801
"C11orf54",5805249.40742559,0.508836433877641,0.242698219162372,2.09658083043953,0.0360306976904485,0.262587357410693
"A2M",23690237.6253989,0.770214083916735,0.368913584021517,2.08778997921587,0.0368167838968528,0.267640398806844
"C9",6366155.92074877,0.79795593316892,0.38258888352332,2.08567464328922,0.0370081048331721,0.267859761330682
